SUBJECT_ID	BIOSPECIMEN_ID	ARRAY_DESIGN	RDA_FILE	RDA_DESCRIPTION
HG00436	HG00436	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00437	HG00437	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00442	HG00442	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00443	HG00443	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00445	HG00445	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00446	HG00446	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00448	HG00448	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00449	HG00449	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00451	HG00451	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00452	HG00452	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00457	HG00457	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00458	HG00458	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00463	HG00463	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00464	HG00464	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00472	HG00472	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00473	HG00473	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00475	HG00475	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00476	HG00476	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00478	HG00478	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00479	HG00479	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00500	HG00500	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00501	HG00501	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00512	HG00512	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00513	HG00513	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00524	HG00524	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00525	HG00525	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00530	HG00530	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00531	HG00531	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00533	HG00533	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00534	HG00534	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00536	HG00536	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00537	HG00537	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00542	HG00542	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00543	HG00543	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00553	HG00553	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00554	HG00554	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00556	HG00556	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00557	HG00557	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00559	HG00559	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00560	HG00560	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00565	HG00565	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00566	HG00566	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00577	HG00577	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00578	HG00578	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00580	HG00580	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00581	HG00581	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00583	HG00583	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
HG00584	HG00584	Complete Genomics Whole Genome Sequencing	THE_1000_GENOMES_PROJECT	Multi-sample VCF
