SUBJECT_ID	BIOSPECIMEN_ID	ARRAY_DESIGN	RDA_FILE	RDA_DESCRIPTION
A557	A557_0_S2_serummiRNA_Relapse_Free	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
A579	A579_0_S2_serummiRNA_Relapse_Free	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
A591	A591_0_S1_serummiRNA_Relapse_Free	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
A611	A611_0_S2_serummiRNA_Relapse_Free	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
A628	A628_0_S1_serummiRNA_Relapse_Free	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
A665	A665_0_S1_serummiRNA_Relapse_Free	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
A671	A671_0_S1_serummiRNA_Relapse_Free	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
A748	A748_0_S_1_serummiRNA_Relapse	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
B1244	B1244_0_S1_serummiRNA_Relapse	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
B189	B189_0_S1_serummiRNA_Relapse	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
B264	B264_0_S1_serummiRNA_Relapse	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
B349	B349_0_S5_serummiRNA_Relapse	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
B35	B35_0_S1_serummiRNA_Relapse	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
B396	B396_0_S1_serummiRNA_Relapse	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
B645	B645_0_S1_serummiRNA_Relapse	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
B777	B777_0_S1_serummiRNA_Relapse	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
B972	B972_0_S1_serummiRNA_Relapse	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
R43	R43_0_S1_serummiRNA_Relapse	Human Taqman MicroRNA Array v3.0	CRC_PILOT_01_serum_microRNA.Rda	Normalized and filtered serum miRNA data
